_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
056.2742529504783	+31.5889743869892	056.27426742654	0.2972	+31.58895206699	0.1360	216601729088595328	0.1713	0.3163	2.864	0.583	-5.184	0.393	0	6.1625e+02	1.2516e+00	18.7140	0.0022	1.1401e+02	7.3019e+00	20.2090	0.0695	8.7230e+02	7.1140e+00	17.4103	0.0089	2.7988							
056.2271018308413	+31.6200326763866	056.22710390893	0.1336	+31.62002262722	0.0681	216601973902615296	-0.1166	0.1473	0.411	0.254	-2.334	0.180	0	2.3642e+03	2.5781e+00	17.2542	0.0012	3.5516e+02	7.8585e+00	18.9753	0.0240	3.3378e+03	1.3199e+01	15.9533	0.0043	3.0221							
056.2351711023795	+31.5984055613594	056.23519167624	0.1569	+31.59842070400	0.0888	216601870823400960	1.0981	0.1701	4.070	0.303	3.517	0.246	0	1.6438e+03	1.9637e+00	17.6487	0.0013	2.4263e+02	7.9736e+00	19.3890	0.0357	2.3187e+03	1.3510e+01	16.3488	0.0063	3.0402							
056.2263480898600	+31.6144652927100	056.22634808986	31.4935	+31.61446529271	6.3633	216601973901933696							0	6.4183e+01	1.8324e+00	21.1698	0.0310																
056.2413484884004	+31.6049023114955	056.24135054593	0.7288	+31.60488153719	0.3287	216601900887288576	1.1430	0.7753	0.407	1.452	-4.825	0.912	0	2.4162e+02	8.9035e-01	19.7305	0.0040	5.3353e+01	6.5279e+00	21.0335	0.1328	3.3495e+02	7.6318e+00	18.4495	0.0247	2.5840							
056.2213357886442	+31.6124692825467	056.22133579370	1.7975	+31.61248817963	0.8445	216601935247162752	0.9232	1.8845	0.001	3.135	4.389	2.205	0	1.0000e+02	1.0784e+00	20.6883	0.0117	2.4341e+01	5.1118e+00	21.8855	0.2280	2.0318e+02	6.4220e+00	18.9922	0.0343	2.8933							
056.2232982279291	+31.6148604517478	056.22329857173	0.8835	+31.61484857272	0.4762	216601973901271552	0.5270	0.9146	0.068	1.618	-2.759	1.185	0	2.0828e+02	1.1093e+00	19.8918	0.0058	4.4093e+01	3.8071e+00	21.2405	0.0937	3.0722e+02	5.4722e+00	18.5433	0.0193	2.6972							
056.2486890204561	+31.6118853492867	056.24870543137	1.2355	+31.61188029026	0.5081	216602008261046656	1.5388	1.2399	3.246	2.341	-1.175	1.487	0	1.1916e+02	8.4196e-01	20.4980	0.0077	3.7126e+01	7.7754e+00	21.4272	0.2274	1.8095e+02	6.2341e+00	19.1180	0.0374	2.3092							
056.2350596652800	+31.6350391606100	056.23505966528	4.8193	+31.63503916061	1.3484	216602076980659968							0	6.9115e+01	1.4782e+00	21.0894	0.0232																
056.2393138164700	+31.6241534144800	056.23931381647	1.7773	+31.62415341448	0.8861	216602076981845248							1	1.2959e+02	1.2965e+00	20.4069	0.0109	3.7836e+01	5.4488e+00	21.4066	0.1564	1.8806e+02	5.3884e+00	19.0762	0.0311	2.3305							
056.3166005501597	+31.6361902282331	056.31667465119	0.7554	+31.63611618131	0.3129	216602278844412416	1.9332	0.7579	14.653	1.592	-17.198	0.959	0	1.9007e+02	9.9338e-01	19.9911	0.0057	5.8038e+01	5.7207e+00	20.9421	0.1070	2.9995e+02	1.0348e+01	18.5693	0.0375	2.3728							
056.3151797504994	+31.6513290954989	056.31518089358	1.0299	+31.65133309536	0.4091	216602347563889792	1.7119	0.9818	0.226	2.162	0.929	1.284	0	1.4653e+02	9.1249e-01	20.2735	0.0068	4.3191e+01	6.4554e+00	21.2629	0.1623	2.3275e+02	1.1303e+01	18.8447	0.0527	2.4182							
056.2619060103200	+31.6392214217500	056.26190601032	3.1942	+31.63922142175	1.3524	216602420578043392							0	8.6458e+01	1.1285e+00	20.8464	0.0142	4.0496e+01	1.3248e+01	21.3328	0.3552	1.6460e+02	9.6018e+00	19.2208	0.0633	2.1120							
056.2696485617391	+31.6548917364381	056.26962620000	0.1028	+31.65487565519	0.0503	216602523658428672	3.2365	0.1132	-4.421	0.205	-3.735	0.150	0	3.2957e+03	2.6537e+00	16.8935	0.0009	6.0834e+02	1.0562e+01	18.3910	0.0189	4.2710e+03	8.7704e+00	15.6856	0.0022	2.7054			3904.67				
056.2765933595189	+31.6658950344341	056.27661879452	0.1526	+31.66587770027	0.0739	216602523658428288	0.8008	0.1663	5.028	0.304	-4.026	0.214	0	2.1826e+03	2.1871e+00	17.3409	0.0011	2.3175e+02	7.0170e+00	19.4388	0.0329	3.4105e+03	1.8503e+01	15.9299	0.0059	3.5090							
056.2887759664161	+31.6729604020344	056.28877192423	2.1627	+31.67293173134	0.8256	216602622441955456	2.2994	2.1791	-0.799	4.042	-6.659	2.450	0	9.7346e+01	1.0835e+00	20.7176	0.0121	5.3151e+01	9.6211e+00	21.0376	0.1965	1.6513e+02	1.1060e+01	19.2174	0.0727	1.8202							
056.2060059436711	+31.6287305044045	056.20591997557	0.7587	+31.62869688235	0.3734	216602764175252864	1.2985	0.8354	-17.001	1.398	-7.809	0.955	0	2.6116e+02	1.2696e+00	19.6461	0.0053	5.0620e+01	7.7745e+00	21.0906	0.1668	4.3075e+02	8.9257e+00	18.1764	0.0225	2.9142							
056.2147621675021	+31.6197221027722	056.21476172256	0.1266	+31.61970794180	0.0684	216602695457121408	0.7080	0.1405	-0.088	0.234	-3.289	0.171	0	2.4415e+03	2.5861e+00	17.2192	0.0011	4.1959e+02	8.1300e+00	18.7943	0.0210	3.2503e+03	9.4441e+00	15.9821	0.0032	2.8122							
056.2145117953883	+31.6502049429797	056.21460467715	0.1409	+31.65014950468	0.0653	216602901615551104	1.3626	0.1569	18.364	0.252	-12.876	0.165	0	3.2617e+03	3.2542e+00	16.9048	0.0011	4.3599e+02	9.0890e+00	18.7527	0.0226	4.7100e+03	2.0731e+01	15.5794	0.0048	3.1733			3932.66			0.75	0.121
056.2436920760788	+31.6562435981636	056.24374484266	0.3505	+31.65622976873	0.1561	216602862959966464	0.7598	0.3686	10.432	0.715	-3.212	0.432	0	5.8513e+02	1.2580e+00	18.7702	0.0023	6.8605e+01	5.5202e+00	20.7605	0.0874	8.9839e+02	7.4658e+00	17.3783	0.0090	3.3822							
056.1939126811685	+31.6438377883942	056.19392117772	0.2861	+31.64380857520	0.1361	216603000398624256	0.1098	0.3078	1.680	0.524	-6.785	0.339	0	6.5533e+02	1.3990e+00	18.6472	0.0023	1.2057e+02	7.9524e+00	20.1483	0.0716	9.1878e+02	8.1214e+00	17.3539	0.0096	2.7944							
056.1975888433075	+31.6621535885366	056.19759144336	1.4787	+31.66215252937	0.6153	216603107773990656	1.0525	1.4964	0.514	2.485	-0.246	1.510	0	1.1302e+02	9.1370e-01	20.5555	0.0088	4.1120e+01	7.2896e+00	21.3163	0.1925	1.9738e+02	5.0954e+00	19.0237	0.0280	2.2926							
056.2513337501552	+31.6567007545009	056.25134092770	0.3498	+31.65668323089	0.1675	216603240917088640	1.0401	0.3744	1.419	0.689	-4.070	0.461	0	6.5961e+02	1.4751e+00	18.6401	0.0024	1.0567e+02	1.0803e+01	20.2915	0.1110	9.6559e+02	9.8216e+00	17.2999	0.0110	2.9916							
056.2425122923848	+31.6815636181733	056.24250872036	0.8724	+31.68152197484	0.3797	216603343996305280	-0.9612	0.9165	-0.706	1.676	-9.672	1.050	0	2.0199e+02	8.4984e-01	19.9251	0.0046	3.6517e+01	5.9549e+00	21.4451	0.1771	3.4789e+02	9.5972e+00	18.4083	0.0300	3.0368							
056.2835799930649	+31.6969109422037	056.28361249577	0.1466	+31.69676103568	0.0661	216603417011624832	0.8994	0.1541	6.423	0.313	-34.817	0.198	0	2.0929e+03	2.4886e+00	17.3865	0.0013	2.6739e+02	9.0297e+00	19.2835	0.0367	3.0747e+03	1.2817e+01	16.0424	0.0045	3.2411							
056.2586319063295	+31.6888036299822	056.25862934601	0.1460	+31.68879109651	0.0717	216603451371363968	-0.1050	0.1550	-0.506	0.302	-2.911	0.204	0	1.0064e+04	6.6496e+00	15.6814	0.0007	6.9744e+02	1.2575e+01	18.2426	0.0196	1.6688e+04	6.4633e+01	14.2059	0.0042	4.0367			3288.50				
056.2618017211900	+31.7015879389100	056.26180172119	7.2051	+31.70158793891	4.5926	216603447075683968							0	6.4481e+01	1.9488e+00	21.1648	0.0328																
056.2787451012300	+31.6802173760100	056.27874510123	47.7834	+31.68021737601	8.2294	216603382650719744							0	6.9315e+01	1.8278e+00	21.0863	0.0286																
056.2631712672592	+31.7035441399726	056.26319329659	1.3059	+31.70348392678	0.5402	216603481435390592	-0.8198	1.2579	4.353	2.761	-13.985	1.668	0	1.2586e+02	8.8145e-01	20.4386	0.0076	4.2864e+01	6.3911e+00	21.2712	0.1619	2.3102e+02	7.6865e+00	18.8528	0.0361	2.4184							
056.2629018343343	+31.6851881163722	056.26289844432	2.2446	+31.68517612540	0.8584	216603378356043904	0.7065	2.1916	-0.670	4.455	-2.785	2.441	0	8.7195e+01	1.1491e+00	20.8371	0.0143	2.0378e+01	4.1476e+00	22.0785	0.2210	1.6248e+02	1.0736e+01	19.2349	0.0717	2.8436							
056.2228457408100	+31.6887484614600	056.22284574081	40.6289	+31.68874846146	12.2792	216603515795152256							0	6.2015e+01	2.3918e+00	21.2071	0.0419																
056.2240764840837	+31.7015671201946	056.22412936246	0.3703	+31.70153212465	0.1646	216603618874214528	1.5922	0.3781	10.449	0.736	-8.128	0.442	0	5.2314e+02	1.1324e+00	18.8918	0.0024	5.2128e+01	7.7369e+00	21.0587	0.1611	8.3657e+02	8.6483e+00	17.4557	0.0112	3.6030							
056.2443642254300	+31.7139423896800	056.24436422543	2.5371	+31.71394238968	1.1362	216603721953590784							0	8.4116e+01	1.0293e+00	20.8762	0.0133	6.0868e+01	1.2925e+01	20.8904	0.2306	1.7156e+02	1.3422e+01	19.1759	0.0849	1.7145							
056.2331352093367	+31.7124574098431	056.23314258352	0.1658	+31.71245254026	0.0763	216603726249270656	-0.4857	0.1724	1.457	0.330	-1.131	0.206	0	1.9109e+03	2.2341e+00	17.4853	0.0013	1.5106e+02	8.9228e+00	19.9035	0.0641	3.1686e+03	1.0870e+01	16.0098	0.0037	3.8937							
056.4307595780841	+31.5765172533299	056.43078403855	0.0406	+31.57646170736	0.0184	216603794968748416	1.7859	0.0468	4.840	0.073	-12.901	0.055	1	8.4152e+04	1.7038e+01	13.3757	0.0002	2.5055e+04	4.6417e+01	14.3542	0.0020	8.8795e+04	6.7883e+01	12.3909	0.0008	1.9632	-6.93	1.46	3848.30			3.12	1.923
056.4092027827395	+31.5827028382706	056.40921420512	1.9515	+31.58269279341	0.7650	216603863687148928	-1.4593	1.8572	2.260	4.078	-2.333	2.594	0	9.0770e+01	9.9410e-01	20.7935	0.0119	6.0081e+01	8.3670e+00	20.9045	0.1512	1.4335e+02	1.2668e+01	19.3709	0.0959	1.5336							
056.4327241057600	+31.5743183566800	056.43272410576	3.7050	+31.57431835668	1.3382	216603794967672064							0	7.6471e+01	1.1512e+00	20.9796	0.0163	5.4164e+01	1.2765e+01	21.0171	0.2559	1.1408e+02	1.2097e+01	19.6189	0.1151	1.3982							
056.4131358612457	+31.5816388163210	056.41314196659	0.3584	+31.58162946896	0.1666	216603859392188672	0.2805	0.3825	1.208	0.702	-2.171	0.503	0	4.7234e+02	1.1617e+00	19.0027	0.0027	1.3594e+02	9.6539e+00	20.0181	0.0771	5.8163e+02	7.5696e+00	17.8503	0.0141	2.1677							
056.4148260392000	+31.5815670894700	056.41482603920	2.4409	+31.58156708947	0.8731	216603863687051776							0	9.9766e+01	9.8932e-01	20.6909	0.0108	4.2183e+01	7.9121e+00	21.2885	0.2036	1.3332e+02	1.1293e+01	19.4497	0.0920	1.8389							
056.4226795262781	+31.5782740536549	056.42266620417	0.5761	+31.57826471060	0.2505	216603790672896768	0.9006	0.6371	-2.636	1.225	-2.170	0.827	0	2.9387e+02	1.0903e+00	19.5180	0.0040	4.7258e+01	7.5346e+00	21.1652	0.1731	4.8538e+02	7.7188e+00	18.0467	0.0173	3.1185							
056.4436793134539	+31.6109372085087	056.44369768075	0.4056	+31.61092558351	0.1832	216604031190882176	0.9270	0.4165	3.633	0.863	-2.700	0.571	0	4.6003e+02	1.1155e+00	19.0314	0.0026	1.4056e+02	7.4273e+00	19.9817	0.0574	5.2939e+02	1.2102e+01	17.9525	0.0248	2.0293							
056.4544357752260	+31.6081244333099	056.45443962754	0.2936	+31.60810994081	0.1368	216603962471405056	0.9454	0.3057	0.762	0.612	-3.366	0.420	0	7.6568e+02	1.2292e+00	18.4782	0.0017	1.9161e+02	1.1046e+01	19.6453	0.0626	9.7065e+02	1.0845e+01	17.2943	0.0121	2.3511							
056.4608218328783	+31.6008131524520	056.46082891512	0.2502	+31.60080790398	0.1183	216603962471404544	0.2507	0.2505	1.401	0.536	-1.219	0.349	0	7.6431e+02	1.1974e+00	18.4802	0.0017	2.5076e+02	9.0578e+00	19.3532	0.0392	8.1605e+02	7.8161e+00	17.4826	0.0104	1.8706							
056.4380558802800	+31.6137707030800	056.43805588028	3.0280	+31.61377070308	0.9129	216604001126006272							0	8.1294e+01	1.1123e+00	20.9132	0.0149	8.6555e+01	2.7283e+01	20.5082	0.3422	1.1233e+02	9.5388e+00	19.6357	0.0922	0.8725							
056.4562455536300	+31.6157561404500	056.45624555363	22.8113	+31.61575614045	6.8652	216604035485744512							0	6.7211e+01	1.6364e+00	21.1198	0.0264																
056.4614251080400	+31.6022513507700	056.46142510804	5.8967	+31.60225135077	3.1099	216603966766267136							0	7.5523e+01	1.3644e+00	20.9932	0.0196	2.4622e+01	4.6826e+00	21.8731	0.2065	1.4828e+02	6.5637e+00	19.3342	0.0481	2.5388							
056.4370738490500	+31.5956992628400	056.43707384905	15.0731	+31.59569926284	4.0293	216603932406528640							0	7.1645e+01	1.3616e+00	21.0504	0.0206																
056.4320989684622	+31.6026089269724	056.43208380277	1.1848	+31.60259607489	0.4629	216603996831328384	-0.7481	0.9945	-3.000	2.854	-2.985	1.629	0	1.5559e+02	9.2855e-01	20.2084	0.0065	6.5223e+01	1.0664e+01	20.8154	0.1775	2.2443e+02	9.4529e+00	18.8842	0.0457	1.9312							
056.4367943149902	+31.6027587816189	056.43679314723	1.0391	+31.60275646523	0.4448	216603996831328256	0.0970	1.0828	-0.231	2.178	-0.538	1.471	0	1.5967e+02	8.3500e-01	20.1803	0.0057	6.0603e+01	8.8971e+00	20.8951	0.1594	1.9585e+02	8.6291e+00	19.0321	0.0478	1.8630							
056.4438961802104	+31.6070774079992	056.44385596392	1.0531	+31.60708836995	0.4539	216603996831328768	-1.9212	1.0801	-7.955	2.279	2.546	1.482	0	1.3860e+02	9.2613e-01	20.3339	0.0073	5.0124e+01	8.7887e+00	21.1013	0.1904	2.1214e+02	6.9234e+00	18.9454	0.0354	2.1559							
056.4423297527500	+31.5929751446700	056.44232975275	3.3000	+31.59297514467	2.8885	216603932406728448							0	6.8927e+01	1.3884e+00	21.0924	0.0219																
056.4132218245852	+31.6045690431697	056.41323081803	0.5207	+31.60454691692	0.2335	216604104206409216	0.2435	0.5271	1.779	1.079	-5.139	0.766	0	3.5621e+02	1.2219e+00	19.3091	0.0037	8.0572e+01	6.9882e+00	20.5859	0.0942	5.1666e+02	7.1333e+00	17.9789	0.0150	2.6070							
056.3869130669709	+31.6102925990809	056.38692031677	0.2051	+31.61028577047	0.0981	216604138566131712	-0.1612	0.2198	1.434	0.410	-1.586	0.302	0	9.3243e+02	1.4424e+00	18.2643	0.0017	2.3984e+02	8.8901e+00	19.4016	0.0402	1.0958e+03	7.8345e+00	17.1625	0.0078	2.2390							
056.3960340778079	+31.5933335389148	056.39605591423	0.5557	+31.59330395975	0.2626	216604065550804480	0.5955	0.5783	4.320	1.157	-6.870	0.801	0	2.7750e+02	1.1324e+00	19.5802	0.0044	8.8027e+01	1.0711e+01	20.4899	0.1321	3.5898e+02	9.8279e+00	18.3742	0.0297	2.1156							
056.4017298041204	+31.6228872523025	056.40175187501	1.0057	+31.62285807786	0.4401	216604172924594304	1.9461	1.0165	4.365	2.237	-6.776	1.503	0	1.3798e+02	9.7155e-01	20.3388	0.0076	4.9716e+01	8.0209e+00	21.1101	0.1752	2.1002e+02	8.0555e+00	18.9562	0.0416	2.1539							
056.4057536563645	+31.6109551535822	056.40575439955	0.5858	+31.61093967511	0.2822	216604168630021248	0.7030	0.5870	0.147	1.348	-3.595	0.912	0	2.5819e+02	1.0155e+00	19.6585	0.0043	8.8215e+01	1.0167e+01	20.4875	0.1251	3.5291e+02	7.6176e+00	18.3928	0.0234	2.0948							
056.4156292628100	+31.6077142671800	056.41562926281	1.8954	+31.60771426718	0.7909	216604099910544256							0	1.3992e+02	1.4791e+00	20.3237	0.0115	5.2889e+01	1.0996e+01	21.0430	0.2257	2.4962e+02	1.1768e+01	18.7687	0.0512	2.2743							
056.3944778487000	+31.6071609216000	056.39447784870	2.0677	+31.60716092160	0.9980	216604134270282368							0	1.4252e+02	9.7354e-01	20.3037	0.0074	5.0067e+01	6.3955e+00	21.1025	0.1387	2.3979e+02	6.7313e+00	18.8123	0.0305	2.2902							
056.4038188837117	+31.5934267000863	056.40383818268	0.1512	+31.59342660106	0.0653	216604069846671104	0.3564	0.1741	3.818	0.266	-0.023	0.217	0	2.2019e+03	1.9093e+00	17.3314	0.0009	6.2777e+02	1.3287e+01	18.3569	0.0230	2.4058e+03	1.1617e+01	16.3088	0.0052	2.0481							
056.4441038086431	+31.6307973873777	056.44406581719	1.8182	+31.63075795280	0.9945	216604241643995392	0.2424	1.7803	-7.513	4.095	-9.159	2.889	0	9.4121e+01	1.0436e+00	20.7541	0.0120	7.1471e+01	7.7470e+00	20.7161	0.1177	1.3344e+02	1.2935e+01	19.4487	0.1052	1.2674							
056.4148297068461	+31.6205668169333	056.41483314001	0.6971	+31.62056919360	0.3229	216604276003737088	0.9529	0.6890	0.679	1.596	0.552	1.036	0	2.2157e+02	9.2829e-01	19.8246	0.0045	6.7168e+01	1.0654e+01	20.7835	0.1722	2.9295e+02	8.2737e+00	18.5950	0.0307	2.1885							
056.4142768866768	+31.6322149129066	056.41428128107	0.5938	+31.63221342749	0.2726	216604271709052032	-0.4195	0.5912	0.869	1.371	-0.345	0.892	0	2.8608e+02	9.4445e-01	19.5471	0.0036	1.1455e+02	1.0812e+01	20.2039	0.1025	3.0392e+02	5.5998e+00	18.5550	0.0200	1.6488							
056.4191570213605	+31.6267056366155	056.41916009068	0.0989	+31.62668327356	0.0477	216604276005084416	0.7896	0.1033	0.607	0.213	-5.194	0.153	0	3.6096e+03	2.7073e+00	16.7947	0.0008	9.4819e+02	8.9279e+00	17.9091	0.0102	4.1001e+03	1.1046e+01	15.7299	0.0029	2.1792			3601.33	2.9115	1.4718	1.82	0.502
056.4197068914013	+31.6433365004611	056.41970610244	0.4664	+31.64329561060	0.2173	216604306068976384	2.4631	0.4752	-0.156	1.025	-9.497	0.682	0	3.9342e+02	1.1729e+00	19.2012	0.0032	5.8512e+01	8.5005e+00	20.9333	0.1577	6.6247e+02	1.4001e+01	17.7090	0.0229	3.2243							
056.4269342913866	+31.6108129686838	056.42694691541	0.7162	+31.61079863549	0.3277	216604202989573888	-1.2069	0.7278	2.497	1.532	-3.329	0.984	0	2.2087e+02	1.0482e+00	19.8281	0.0052	7.9729e+01	1.0014e+01	20.5974	0.1364	2.8265e+02	8.7174e+00	18.6338	0.0335	1.9635							
056.4692351659700	+31.6244121706300	056.46923516597	7.2064	+31.62441217063	2.4609	216604344723390080							0	6.8030e+01	1.2795e+00	21.1066	0.0204																
056.4722289985975	+31.6348006661887	056.47222166092	0.6332	+31.63480036480	0.2619	216604447802425344	-0.6115	0.6848	-1.451	1.315	-0.070	0.782	0	2.1401e+02	8.8010e-01	19.8623	0.0045	6.5572e+01	6.4207e+00	20.8096	0.1063	2.4397e+02	8.3885e+00	18.7936	0.0373	2.0160							
056.4614220411547	+31.6184322427608	056.46143076291	0.2697	+31.61842952165	0.1198	216604340428527872	0.2482	0.2870	1.725	0.526	-0.632	0.342	0	8.1358e+02	1.2616e+00	18.4124	0.0017	3.0154e+02	1.1412e+01	19.1530	0.0411	8.1791e+02	9.7549e+00	17.4801	0.0129	1.6729							
056.4739098128661	+31.6306638392686	056.47390066014	0.1801	+31.63056023038	0.0663	216604379084298880	2.1913	0.1887	-1.810	0.320	-24.064	0.178	0	2.2711e+03	2.0585e+00	17.2978	0.0010	5.0846e+02	7.1044e+00	18.5857	0.0152	2.7759e+03	1.0725e+01	16.1534	0.0042	2.4323							
056.4662608004663	+31.6364101012608	056.46626981216	1.1721	+31.63641296015	0.4574	216604447802533888	-0.7409	1.2818	1.782	2.335	0.664	1.352	0	1.1898e+02	8.5804e-01	20.4997	0.0078	6.3064e+01	5.3223e+00	20.8519	0.0916	1.5707e+02	8.0346e+00	19.2717	0.0555	1.5803							
056.4741348976711	+31.6539958180751	056.47415501849	0.6087	+31.65400084266	0.2587	216604546587145472	0.7984	0.6541	3.978	1.282	1.167	0.754	0	2.7651e+02	1.1266e+00	19.5841	0.0044	6.7791e+01	7.6629e+00	20.7735	0.1227	3.6287e+02	7.5857e+00	18.3625	0.0227	2.4109							
056.4502442337412	+31.6604977379244	056.45024560962	0.4898	+31.66047980098	0.1920	216604718385651840	1.5732	0.5527	0.272	0.944	-4.166	0.608	0	3.9265e+02	9.5605e-01	19.2034	0.0026	9.6624e+01	6.0388e+00	20.3887	0.0679	5.3440e+02	9.0810e+00	17.9423	0.0185	2.4464							
056.4412019258300	+31.6543930765100	056.44120192583	5.1050	+31.65439307651	1.8258	216604688320774912							0	7.7753e+01	1.0741e+00	20.9616	0.0150	6.1828e+01	1.2316e+01	20.8734	0.2163	1.5031e+02	1.1050e+01	19.3194	0.0798	1.5540							
056.4402580621800	+31.6644462232100	056.44025806218	15.7990	+31.66444622321	3.4904	216604722680860544							0	7.8886e+01	1.9064e+00	20.9459	0.0262	4.2106e+01	2.0397e+01	21.2905	0.5260	1.1862e+02	2.4937e+01	19.5765	0.2282	1.7140							
056.4475049054155	+31.6425137223838	056.44755444264	0.7793	+31.64249777031	0.3242	216604615306621568	0.6991	0.8412	9.795	1.628	-3.705	0.967	0	1.9438e+02	9.2957e-01	19.9667	0.0052	7.2848e+01	7.5826e+00	20.6953	0.1130	2.5893e+02	1.3296e+01	18.7290	0.0558	1.9664							
056.4620425596119	+31.6615105705683	056.46205499324	0.3321	+31.66150620043	0.1412	216604752745390336	0.3057	0.3598	2.458	0.696	-1.015	0.424	0	6.0954e+02	1.2178e+00	18.7259	0.0022	1.6985e+02	5.6474e+00	19.7762	0.0361	7.3710e+02	7.8978e+00	17.5931	0.0116	2.1831							
056.4681254112408	+31.6673137011082	056.46814680469	0.5336	+31.66732024986	0.2218	216604752745390464	0.4329	0.5706	4.229	1.123	1.521	0.678	0	3.1874e+02	9.9539e-01	19.4298	0.0034	8.2951e+01	7.5433e+00	20.5543	0.0987	4.1687e+02	7.4180e+00	18.2119	0.0193	2.3424							
056.4727982757097	+31.6854895185876	056.47280506082	0.2242	+31.68548244456	0.0944	216604860120634624	-0.0849	0.2465	1.341	0.472	-1.643	0.290	0	9.5991e+02	1.6197e+00	18.2328	0.0018	2.1243e+02	8.8686e+00	19.5333	0.0453	1.1867e+03	1.0284e+01	17.0761	0.0094	2.4573							
056.4630767921900	+31.6802628751600	056.46307679219	4.9272	+31.68026287516	2.5824	216604855824950912							0	7.3092e+01	1.2432e+00	21.0287	0.0185																
056.4739623063316	+31.6836592379208	056.47391671898	0.7542	+31.68355373029	0.3184	216604855824793344	7.0160	0.8219	-9.010	1.552	-24.505	0.910	0	2.0786e+02	9.5688e-01	19.8939	0.0050	5.4922e+01	8.7323e+00	21.0020	0.1726	3.9047e+02	1.1953e+01	18.2829	0.0332	2.7191							
056.4685206969842	+31.6870890773098	056.46851323880	1.0478	+31.68708338106	0.3952	216604855824793600	-0.7342	1.2634	-1.474	1.807	-1.323	1.017	0	1.9274e+02	9.7006e-01	19.9759	0.0055	6.7181e+01	8.5764e+00	20.7833	0.1386	2.5912e+02	9.6152e+00	18.7282	0.0403	2.0551							
056.4714437182346	+31.6558327540499	056.47148535671	0.8705	+31.65581158364	0.3510	216604757040070144	2.0349	0.9434	8.232	1.879	-4.917	1.050	0	1.5693e+02	9.0033e-01	20.1991	0.0062	4.8575e+01	4.8186e+00	21.1354	0.1077	1.9903e+02	8.8481e+00	19.0146	0.0483	2.1208							
056.4726574787433	+31.6568929223645	056.47270196545	0.9103	+31.65689848515	0.3667	216604757040070016	1.1351	0.9589	8.795	1.968	1.292	1.118	0	1.4798e+02	1.0350e+00	20.2628	0.0076	7.6171e+01	1.3813e+01	20.6469	0.1969	2.0766e+02	7.8942e+00	18.9685	0.0413	1.6784							
056.4747165999370	+31.6582904529987	056.47478019741	0.6988	+31.65827991732	0.2881	216604752745576448	-0.2557	0.7562	12.573	1.426	-2.447	0.851	0	2.1113e+02	1.0416e+00	19.8770	0.0054	5.7389e+01	6.4735e+00	20.9543	0.1225	3.3194e+02	9.5995e+00	18.4593	0.0314	2.4950							
056.4663913964700	+31.6618283919900	056.46639139647	2.9845	+31.66182839199	1.2224	216604752745735936							0	7.9954e+01	8.8457e-01	20.9313	0.0120	6.2466e+01	2.0485e+01	20.8623	0.3561	1.8102e+02	1.0344e+01	19.1176	0.0620	1.7447							
056.4602012714645	+31.6742070956429	056.46037457683	0.9937	+31.67409297701	0.4014	216604825760897152	1.3103	1.0793	34.256	2.063	-26.505	1.187	0	1.4348e+02	8.4767e-01	20.2964	0.0064	3.9143e+01	5.0979e+00	21.3698	0.1414	2.5296e+02	9.2504e+00	18.7543	0.0397	2.6155							
056.3881789457600	+31.6342561924500	056.38817894576	7.2490	+31.63425619245	3.9323	216604928839039232							0	6.0771e+01	1.6166e+00	21.2291	0.0289																
056.3934813960312	+31.6206750343956	056.39348189154	0.6022	+31.62066588509	0.2844	216604924544265984	-1.0427	0.5982	0.098	1.344	-2.125	0.889	0	2.8340e+02	1.0619e+00	19.5574	0.0041	8.1677e+01	9.7616e+00	20.5711	0.1298	3.7347e+02	8.0003e+00	18.3313	0.0233	2.2399							
056.3684380710377	+31.6336444176944	056.36844115070	0.4625	+31.63365038950	0.2127	216604958904004864	-0.3486	0.4516	0.609	1.019	1.387	0.647	0	3.3922e+02	9.9709e-01	19.3622	0.0032	7.8784e+01	7.8339e+00	20.6103	0.1080	4.5682e+02	9.5941e+00	18.1126	0.0228	2.4977							
056.3838809006800	+31.6099494058800	056.38388090068	2.4052	+31.60994940588	1.0592	216604894479204096							0	7.4674e+01	1.0984e+00	21.0054	0.0160																
056.3756398537500	+31.6274069607900	056.37563985375	1.3960	+31.62740696079	0.7640	216604958904139264							0	1.1574e+02	9.0534e-01	20.5296	0.0085	4.1531e+01	7.7154e+00	21.3055	0.2017	2.1245e+02	9.9013e+00	18.9438	0.0506	2.3617							
056.4152126373842	+31.6574315508864	056.41520462012	0.2227	+31.65741475922	0.1068	216605061983035392	1.5488	0.2282	-1.585	0.487	-3.900	0.334	0	1.0234e+03	1.5319e+00	18.1632	0.0016	1.6932e+02	8.4054e+00	19.7796	0.0539	1.4327e+03	7.1403e+00	16.8715	0.0054	2.9081							
056.3862782732000	+31.6480427704500	056.38627827320	7.8809	+31.64804277045	2.1550	216605100637635712							0	9.0827e+01	1.0172e+00	20.7928	0.0122	2.5245e+01	3.9507e+00	21.8460	0.1699	1.4679e+02	2.3126e+01	19.3452	0.1711	2.5008							
